item_id,order_id,book_id,quantity,unit_price,line_total
I002792,O01086,B0071,2,42000,84000
I002793,O01087,B0096,1,34000,34000
I002794,O01087,B0119,2,36000,72000
I002795,O01088,B0118,1,26000,26000
I002796,O01089,B0145,1,40000,40000
I002797,O01089,B0102,1,39000,39000
I002798,O01089,B0177,3,24000,72000
I002799,O01089,B0190,2,37000,74000
I002800,O01090,B0055,1,14000,14000
I002801,O01090,B0093,1,15000,15000
I002802,O01090,B0195,2,14000,28000
I002803,O01090,B0098,1,26000,26000
I002804,O01091,B0064,2,18000,36000
I002805,O01091,B0110,1,15000,15000
I002806,O01091,B0006,1,16000,16000
I002807,O01091,B0128,3,30000,90000
I002808,O01092,B0176,3,38000,114000
I002809,O01092,B0057,2,42000,84000
I002810,O01092,B0019,2,26000,52000
I002811,O01093,B0153,3,20000,60000
I002812,O01093,B0065,1,25000,25000
I002813,O01093,B0089,1,44000,44000
I002814,O01094,B0161,3,30000,90000
I002815,O01094,B0021,1,18000,18000
I002816,O01094,B0115,3,9000,27000
I002817,O01094,B0006,2,16000,32000
I002818,O01095,B0028,1,36000,36000
I002819,O01095,B0006,3,16000,48000
I002820,O01095,B0166,2,43000,86000
I002821,O01095,B0048,3,11000,33000
I002822,O01096,B0166,3,43000,129000
I002823,O01096,B0053,1,9000,9000
I002824,O01096,B0010,1,12000,12000
I002825,O01096,B0193,2,26000,52000
I002826,O01097,B0163,1,29000,29000
I002827,O01097,B0184,1,41000,41000
I002828,O01097,B0050,1,17000,17000
I002829,O01097,B0146,2,24000,48000
I002830,O01098,B0093,2,15000,30000
I002831,O01098,B0075,1,18000,18000
I002832,O01098,B0123,2,41000,82000
I002833,O01098,B0037,3,20000,60000
I002834,O01099,B0163,1,29000,29000
I002835,O01099,B0158,1,26000,26000
I002836,O01099,B0160,1,33000,33000
I002837,O01100,B0164,1,31000,31000
I002838,O01100,B0085,1,39000,39000
I002839,O01101,B0050,3,17000,51000
I002840,O01101,B0101,2,31000,62000
I002841,O01101,B0114,1,36000,36000
I002842,O01102,B0186,2,35000,70000
I002843,O01102,B0195,1,14000,14000
I002844,O01102,B0066,1,30000,30000
I002845,O01103,B0041,1,27000,27000
I002846,O01103,B0171,3,35000,105000
I002847,O01104,B0014,1,29000,29000
I002848,O01105,B0112,1,33000,33000
I002849,O01106,B0130,2,37000,74000
I002850,O01106,B0162,1,27000,27000
I002851,O01107,B0059,1,20000,20000
I002852,O01107,B0099,1,18000,18000
I002853,O01108,B0075,2,18000,36000
I002854,O01109,B0135,1,27000,27000
I002855,O01109,B0128,2,30000,60000
I002856,O01109,B0091,2,35000,70000
I002857,O01110,B0126,1,28000,28000
I002858,O01110,B0035,1,31000,31000
I002859,O01111,B0124,1,19000,19000
I002860,O01111,B0165,2,36000,72000
I002861,O01111,B0166,1,43000,43000
I002862,O01112,B0129,3,38000,114000
I002863,O01112,B0137,3,18000,54000
I002864,O01112,B0118,3,26000,78000
I002865,O01113,B0022,3,22000,66000
I002866,O01114,B0126,2,28000,56000
I002867,O01114,B0078,1,16000,16000
I002868,O01115,B0080,2,16000,32000
I002869,O01115,B0061,2,32000,64000
I002870,O01115,B0041,1,27000,27000
I002871,O01115,B0120,1,38000,38000
I002872,O01116,B0148,1,19000,19000
I002873,O01117,B0049,1,36000,36000
I002874,O01117,B0024,1,36000,36000
I002875,O01118,B0116,2,44000,88000
I002876,O01119,B0136,1,41000,41000
I002877,O01119,B0110,1,15000,15000
I002878,O01120,B0135,1,27000,27000
I002879,O01121,B0138,1,40000,40000
I002880,O01121,B0074,1,34000,34000
I002881,O01121,B0115,2,9000,18000
I002882,O01121,B0025,1,41000,41000
I002883,O01122,B0133,3,9000,27000
I002884,O01122,B0109,1,11000,11000
I002885,O01123,B0135,1,27000,27000
I002886,O01123,B0083,1,20000,20000
I002887,O01123,B0004,1,37000,37000
I002888,O01124,B0101,1,31000,31000
I002889,O01124,B0166,1,43000,43000
I002890,O01125,B0050,1,17000,17000
I002891,O01125,B0052,3,35000,105000
I002892,O01125,B0192,2,40000,80000
I002893,O01126,B0131,1,16000,16000
I002894,O01126,B0182,3,17000,51000
I002895,O01126,B0113,3,40000,120000
I002896,O01127,B0111,2,19000,38000
I002897,O01127,B0194,2,21000,42000
I002898,O01127,B0152,1,37000,37000
I002899,O01127,B0040,2,17000,34000
I002900,O01128,B0035,1,31000,31000
I002901,O01128,B0022,1,22000,22000
I002902,O01128,B0140,1,28000,28000
I002903,O01129,B0037,1,20000,20000
I002904,O01129,B0105,1,34000,34000
I002905,O01130,B0035,1,31000,31000
I002906,O01130,B0134,2,29000,58000
I002907,O01130,B0062,1,26000,26000
I002908,O01131,B0076,3,9000,27000
I002909,O01131,B0057,1,42000,42000
I002910,O01131,B0079,2,25000,50000
I002911,O01132,B0160,1,33000,33000
I002912,O01133,B0171,1,35000,35000
I002913,O01133,B0195,1,14000,14000
I002914,O01133,B0103,1,13000,13000
I002915,O01134,B0189,1,38000,38000
I002916,O01134,B0138,1,40000,40000
I002917,O01135,B0049,1,36000,36000
I002918,O01135,B0166,1,43000,43000
I002919,O01135,B0174,3,31000,93000
I002920,O01135,B0089,1,44000,44000
I002921,O01136,B0123,1,41000,41000
I002922,O01136,B0099,1,18000,18000
I002923,O01137,B0046,1,37000,37000
I002924,O01137,B0168,2,27000,54000
I002925,O01137,B0117,1,25000,25000
I002926,O01137,B0160,1,33000,33000
I002927,O01138,B0030,3,9000,27000
I002928,O01139,B0029,1,16000,16000
I002929,O01139,B0152,3,37000,111000
I002930,O01139,B0160,3,33000,99000
I002931,O01139,B0093,2,15000,30000
I002932,O01140,B0084,1,31000,31000
I002933,O01141,B0078,3,16000,48000
I002934,O01141,B0165,1,36000,36000
I002935,O01141,B0134,1,29000,29000
I002936,O01141,B0107,1,31000,31000
I002937,O01142,B0189,1,38000,38000
I002938,O01143,B0139,1,20000,20000
I002939,O01144,B0069,1,25000,25000
I002940,O01145,B0043,3,44000,132000
I002941,O01146,B0052,3,35000,105000
I002942,O01147,B0185,1,13000,13000
I002943,O01147,B0113,1,40000,40000
I002944,O01147,B0150,1,15000,15000
I002945,O01148,B0123,3,41000,123000
I002946,O01149,B0173,3,31000,93000
I002947,O01150,B0090,1,33000,33000
I002948,O01151,B0175,1,12000,12000
I002949,O01152,B0027,2,39000,78000
I002950,O01152,B0080,3,16000,48000
I002951,O01153,B0134,1,29000,29000
I002952,O01153,B0149,1,44000,44000
I002953,O01153,B0173,1,31000,31000
I002954,O01154,B0189,1,38000,38000
I002955,O01154,B0086,1,21000,21000
I002956,O01154,B0128,3,30000,90000
I002957,O01154,B0185,1,13000,13000
I002958,O01155,B0108,1,31000,31000
I002959,O01156,B0128,1,30000,30000
I002960,O01156,B0068,2,36000,72000
I002961,O01157,B0176,1,38000,38000
I002962,O01157,B0084,1,31000,31000
I002963,O01157,B0156,3,35000,105000
I002964,O01157,B0140,1,28000,28000
I002965,O01158,B0083,3,20000,60000
I002966,O01159,B0160,1,33000,33000
I002967,O01160,B0177,3,24000,72000
I002968,O01160,B0091,1,35000,35000
I002969,O01161,B0031,1,15000,15000
I002970,O01161,B0116,2,44000,88000
I002971,O01161,B0021,1,18000,18000
I002972,O01162,B0139,1,20000,20000
I002973,O01162,B0122,1,12000,12000
I002974,O01162,B0086,1,21000,21000
I002975,O01163,B0188,1,33000,33000
I002976,O01164,B0145,1,40000,40000
I002977,O01165,B0159,1,17000,17000
I002978,O01165,B0138,3,40000,120000
I002979,O01165,B0070,2,26000,52000
I002980,O01165,B0154,2,28000,56000
I002981,O01166,B0154,1,28000,28000
I002982,O01167,B0035,1,31000,31000
I002983,O01167,B0139,2,20000,40000
I002984,O01167,B0113,1,40000,40000
I002985,O01168,B0166,1,43000,43000
I002986,O01169,B0056,1,15000,15000
I002987,O01170,B0099,1,18000,18000
I002988,O01170,B0085,1,39000,39000
I002989,O01170,B0048,1,11000,11000
I002990,O01170,B0159,1,17000,17000
I002991,O01171,B0163,1,29000,29000
I002992,O01171,B0064,2,18000,36000
I002993,O01171,B0075,1,18000,18000
I002994,O01172,B0091,1,35000,35000
I002995,O01172,B0024,1,36000,36000
I002996,O01173,B0133,1,9000,9000
I002997,O01173,B0004,1,37000,37000
I002998,O01173,B0096,3,34000,102000
I002999,O01173,B0029,1,16000,16000
I003000,O01174,B0095,3,9000,27000
I003001,O01174,B0013,2,19000,38000
I003002,O01174,B0039,1,30000,30000
I003003,O01174,B0154,1,28000,28000
I003004,O01175,B0119,1,36000,36000
I003005,O01175,B0165,1,36000,36000
I003006,O01176,B0154,1,28000,28000
I003007,O01176,B0145,1,40000,40000
I003008,O01176,B0099,2,18000,36000
I003009,O01176,B0016,1,19000,19000
I003010,O01177,B0076,1,9000,9000
I003011,O01177,B0051,1,9000,9000
I003012,O01177,B0128,1,30000,30000
I003013,O01178,B0184,2,41000,82000
I003014,O01178,B0068,1,36000,36000
I003015,O01179,B0186,1,35000,35000
I003016,O01180,B0144,3,19000,57000
I003017,O01181,B0080,2,16000,32000
I003018,O01182,B0162,1,27000,27000
I003019,O01182,B0160,2,33000,66000
I003020,O01182,B0027,1,39000,39000
I003021,O01183,B0056,1,15000,15000
I003022,O01183,B0034,1,44000,44000
I003023,O01183,B0130,1,37000,37000
I003024,O01183,B0133,1,9000,9000
I003025,O01184,B0156,1,35000,35000
I003026,O01184,B0029,2,16000,32000
I003027,O01185,B0026,2,18000,36000
I003028,O01185,B0200,1,44000,44000
I003029,O01186,B0172,1,42000,42000
I003030,O01187,B0175,2,12000,24000
I003031,O01187,B0137,1,18000,18000
I003032,O01188,B0061,1,32000,32000
I003033,O01188,B0101,1,31000,31000
I003034,O01189,B0089,3,44000,132000
I003035,O01190,B0018,3,25000,75000
I003036,O01190,B0073,3,11000,33000
I003037,O01190,B0085,1,39000,39000
I003038,O01191,B0164,2,31000,62000
I003039,O01192,B0169,1,24000,24000
I003040,O01192,B0118,1,26000,26000
I003041,O01192,B0162,2,27000,54000
I003042,O01192,B0190,1,37000,37000
I003043,O01193,B0100,1,15000,15000
I003044,O01193,B0138,1,40000,40000
I003045,O01194,B0031,2,15000,30000
I003046,O01194,B0145,1,40000,40000
I003047,O01195,B0167,1,24000,24000
I003048,O01195,B0086,3,21000,63000
I003049,O01195,B0096,1,34000,34000
I003050,O01195,B0053,1,9000,9000
I003051,O01196,B0199,2,33000,66000
I003052,O01196,B0181,1,30000,30000
I003053,O01196,B0105,2,34000,68000
I003054,O01196,B0129,1,38000,38000
I003055,O01197,B0084,1,31000,31000
I003056,O01197,B0128,1,30000,30000
I003057,O01198,B0060,1,37000,37000
I003058,O01199,B0179,1,33000,33000
I003059,O01199,B0037,1,20000,20000
I003060,O01199,B0183,2,22000,44000
I003061,O01199,B0106,1,21000,21000
I003062,O01200,B0181,2,30000,60000
I003063,O01201,B0169,1,24000,24000
I003064,O01201,B0012,1,44000,44000
I003065,O01202,B0023,1,14000,14000
I003066,O01203,B0132,2,34000,68000
I003067,O01203,B0103,3,13000,39000
I003068,O01203,B0007,2,42000,84000
I003069,O01204,B0067,1,35000,35000
I003070,O01204,B0157,1,37000,37000
I003071,O01204,B0071,1,42000,42000
I003072,O01204,B0168,1,27000,27000
I003073,O01205,B0084,1,31000,31000
I003074,O01206,B0131,3,16000,48000
I003075,O01206,B0025,1,41000,41000
I003076,O01207,B0121,1,15000,15000
I003077,O01207,B0111,1,19000,19000
I003078,O01207,B0139,3,20000,60000
I003079,O01207,B0041,3,27000,81000
I003080,O01208,B0055,3,14000,42000
I003081,O01209,B0010,1,12000,12000
I003082,O01209,B0116,1,44000,44000
I003083,O01209,B0118,3,26000,78000
I003084,O01209,B0094,1,29000,29000
I003085,O01210,B0109,1,11000,11000
I003086,O01210,B0114,3,36000,108000
I003087,O01211,B0147,1,43000,43000
I003088,O01211,B0145,3,40000,120000
I003089,O01211,B0123,1,41000,41000
I003090,O01211,B0142,1,43000,43000
I003091,O01212,B0168,1,27000,27000
I003092,O01212,B0050,2,17000,34000
I003093,O01212,B0011,2,9000,18000
I003094,O01212,B0164,3,31000,93000
I003095,O01213,B0174,1,31000,31000
I003096,O01213,B0064,3,18000,54000
I003097,O01213,B0004,1,37000,37000
I003098,O01214,B0056,1,15000,15000
I003099,O01214,B0039,1,30000,30000
I003100,O01215,B0197,1,28000,28000
I003101,O01215,B0038,1,32000,32000
I003102,O01215,B0178,1,11000,11000
I003103,O01216,B0033,1,40000,40000
I003104,O01217,B0154,1,28000,28000
I003105,O01217,B0068,3,36000,108000
I003106,O01218,B0025,1,41000,41000
I003107,O01218,B0056,1,15000,15000
I003108,O01219,B0126,1,28000,28000
I003109,O01219,B0012,1,44000,44000
I003110,O01219,B0082,1,23000,23000
I003111,O01220,B0029,1,16000,16000
I003112,O01221,B0056,1,15000,15000
I003113,O01221,B0074,1,34000,34000
I003114,O01221,B0098,1,26000,26000
I003115,O01221,B0198,1,38000,38000
I003116,O01222,B0077,1,14000,14000
I003117,O01222,B0124,1,19000,19000
I003118,O01222,B0185,1,13000,13000
I003119,O01223,B0017,3,17000,51000
I003120,O01223,B0020,1,34000,34000
I003121,O01223,B0070,3,26000,78000
I003122,O01224,B0047,1,42000,42000
I003123,O01224,B0034,1,44000,44000
I003124,O01224,B0158,3,26000,78000
I003125,O01225,B0124,2,19000,38000
I003126,O01225,B0121,1,15000,15000
I003127,O01225,B0154,1,28000,28000
I003128,O01225,B0190,1,37000,37000
I003129,O01226,B0047,3,42000,126000
I003130,O01226,B0063,3,28000,84000
I003131,O01226,B0169,1,24000,24000
I003132,O01226,B0037,1,20000,20000
I003133,O01227,B0088,2,43000,86000
I003134,O01227,B0091,3,35000,105000
I003135,O01227,B0137,2,18000,36000
I003136,O01228,B0132,2,34000,68000
I003137,O01228,B0189,2,38000,76000
I003138,O01228,B0028,1,36000,36000
I003139,O01228,B0141,1,13000,13000
I003140,O01229,B0178,2,11000,22000
I003141,O01230,B0197,1,28000,28000
I003142,O01230,B0138,1,40000,40000
I003143,O01231,B0117,2,25000,50000
I003144,O01231,B0100,3,15000,45000
I003145,O01231,B0007,1,42000,42000
I003146,O01231,B0173,1,31000,31000
I003147,O01232,B0080,1,16000,16000
I003148,O01232,B0189,3,38000,114000
I003149,O01233,B0197,1,28000,28000
I003150,O01233,B0133,1,9000,9000
I003151,O01234,B0113,3,40000,120000
I003152,O01234,B0057,1,42000,42000
I003153,O01234,B0135,3,27000,81000
I003154,O01234,B0046,3,37000,111000
I003155,O01235,B0134,1,29000,29000
I003156,O01236,B0048,1,11000,11000
I003157,O01236,B0129,1,38000,38000
I003158,O01237,B0083,1,20000,20000
I003159,O01237,B0010,2,12000,24000
I003160,O01237,B0160,2,33000,66000
I003161,O01237,B0030,1,9000,9000
I003162,O01238,B0190,1,37000,37000
I003163,O01239,B0130,3,37000,111000
I003164,O01239,B0053,1,9000,9000
I003165,O01239,B0123,1,41000,41000
I003166,O01240,B0044,1,10000,10000
I003167,O01240,B0046,2,37000,74000
I003168,O01240,B0086,1,21000,21000
I003169,O01241,B0138,1,40000,40000
I003170,O01241,B0057,3,42000,126000
I003171,O01241,B0200,2,44000,88000
I003172,O01242,B0121,1,15000,15000
I003173,O01242,B0182,1,17000,17000
I003174,O01242,B0109,1,11000,11000
I003175,O01242,B0185,2,13000,26000
I003176,O01243,B0131,2,16000,32000
I003177,O01243,B0001,3,13000,39000
I003178,O01243,B0195,2,14000,28000
I003179,O01243,B0014,1,29000,29000
I003180,O01244,B0199,1,33000,33000
I003181,O01245,B0105,1,34000,34000
I003182,O01246,B0040,1,17000,17000
I003183,O01247,B0185,2,13000,26000
I003184,O01247,B0056,1,15000,15000
I003185,O01247,B0147,2,43000,86000
I003186,O01248,B0079,1,25000,25000
I003187,O01248,B0061,1,32000,32000
I003188,O01248,B0089,1,44000,44000
I003189,O01248,B0049,2,36000,72000
I003190,O01249,B0022,2,22000,44000
I003191,O01250,B0085,2,39000,78000
I003192,O01251,B0200,2,44000,88000
I003193,O01251,B0068,1,36000,36000
I003194,O01251,B0158,3,26000,78000
I003195,O01252,B0083,3,20000,60000
I003196,O01252,B0084,1,31000,31000
I003197,O01252,B0125,1,37000,37000
I003198,O01252,B0158,1,26000,26000
I003199,O01253,B0003,2,29000,58000
I003200,O01253,B0151,2,12000,24000
I003201,O01253,B0099,1,18000,18000
I003202,O01254,B0171,2,35000,70000
I003203,O01254,B0039,1,30000,30000
I003204,O01254,B0038,3,32000,96000
I003205,O01254,B0046,1,37000,37000
I003206,O01255,B0047,1,42000,42000
I003207,O01256,B0175,1,12000,12000
I003208,O01256,B0042,3,22000,66000
I003209,O01257,B0028,2,36000,72000
I003210,O01257,B0128,1,30000,30000
I003211,O01257,B0141,2,13000,26000
I003212,O01258,B0126,3,28000,84000
I003213,O01259,B0039,2,30000,60000
I003214,O01259,B0056,1,15000,15000
I003215,O01260,B0034,3,44000,132000
I003216,O01260,B0166,1,43000,43000
I003217,O01260,B0051,1,9000,9000
I003218,O01261,B0003,2,29000,58000
I003219,O01261,B0090,1,33000,33000
I003220,O01261,B0159,1,17000,17000
I003221,O01261,B0005,1,9000,9000
I003222,O01262,B0155,3,41000,123000
I003223,O01262,B0164,1,31000,31000
I003224,O01262,B0127,3,16000,48000
I003225,O01263,B0112,1,33000,33000
I003226,O01264,B0186,1,35000,35000
I003227,O01264,B0051,3,9000,27000
I003228,O01264,B0003,1,29000,29000
I003229,O01264,B0179,2,33000,66000
I003230,O01265,B0026,1,18000,18000
I003231,O01265,B0112,1,33000,33000
I003232,O01265,B0188,2,33000,66000
I003233,O01265,B0044,1,10000,10000
I003234,O01266,B0025,1,41000,41000
I003235,O01266,B0127,1,16000,16000
I003236,O01266,B0114,1,36000,36000
I003237,O01267,B0032,1,33000,33000
I003238,O01267,B0001,3,13000,39000
I003239,O01268,B0029,2,16000,32000
I003240,O01269,B0167,1,24000,24000
I003241,O01270,B0032,1,33000,33000
I003242,O01270,B0142,1,43000,43000
I003243,O01270,B0025,1,41000,41000
I003244,O01270,B0147,1,43000,43000
I003245,O01271,B0088,1,43000,43000
I003246,O01272,B0161,1,30000,30000
I003247,O01272,B0010,3,12000,36000
I003248,O01272,B0184,1,41000,41000
I003249,O01273,B0116,3,44000,132000
I003250,O01273,B0026,1,18000,18000
I003251,O01273,B0173,1,31000,31000
I003252,O01273,B0027,2,39000,78000
I003253,O01274,B0084,1,31000,31000
I003254,O01274,B0056,1,15000,15000
I003255,O01274,B0093,2,15000,30000
I003256,O01275,B0105,2,34000,68000
I003257,O01275,B0196,3,19000,57000
I003258,O01276,B0156,1,35000,35000
I003259,O01276,B0016,1,19000,19000
I003260,O01276,B0029,3,16000,48000
I003261,O01277,B0131,3,16000,48000
I003262,O01278,B0074,1,34000,34000
I003263,O01278,B0109,1,11000,11000
I003264,O01279,B0196,1,19000,19000
I003265,O01279,B0046,1,37000,37000
I003266,O01280,B0087,1,22000,22000
I003267,O01281,B0180,3,29000,87000
I003268,O01281,B0127,3,16000,48000
I003269,O01281,B0009,1,24000,24000
I003270,O01282,B0084,3,31000,93000
I003271,O01282,B0011,1,9000,9000
I003272,O01282,B0193,1,26000,26000
I003273,O01282,B0103,3,13000,39000
I003274,O01283,B0064,2,18000,36000
I003275,O01284,B0006,3,16000,48000
I003276,O01285,B0055,1,14000,14000
I003277,O01285,B0189,3,38000,114000
I003278,O01285,B0139,1,20000,20000
I003279,O01286,B0140,1,28000,28000
I003280,O01287,B0030,1,9000,9000
I003281,O01287,B0167,1,24000,24000
I003282,O01287,B0110,3,15000,45000
I003283,O01287,B0155,1,41000,41000
I003284,O01288,B0029,3,16000,48000
I003285,O01288,B0019,3,26000,78000
I003286,O01288,B0183,2,22000,44000
I003287,O01289,B0180,2,29000,58000
I003288,O01289,B0058,2,33000,66000
I003289,O01290,B0128,1,30000,30000
I003290,O01290,B0103,1,13000,13000
I003291,O01290,B0132,1,34000,34000
I003292,O01291,B0127,1,16000,16000
I003293,O01291,B0077,2,14000,28000
I003294,O01291,B0124,2,19000,38000
I003295,O01292,B0011,3,9000,27000
I003296,O01292,B0132,1,34000,34000
I003297,O01293,B0020,1,34000,34000
I003298,O01293,B0177,1,24000,24000
I003299,O01293,B0050,3,17000,51000
I003300,O01294,B0101,1,31000,31000
I003301,O01294,B0054,1,18000,18000
I003302,O01294,B0153,1,20000,20000
I003303,O01294,B0143,3,24000,72000
I003304,O01295,B0085,1,39000,39000
I003305,O01296,B0127,3,16000,48000
I003306,O01297,B0024,3,36000,108000
I003307,O01297,B0040,1,17000,17000
I003308,O01298,B0167,1,24000,24000
I003309,O01298,B0063,3,28000,84000
I003310,O01298,B0135,1,27000,27000
I003311,O01298,B0192,1,40000,40000
I003312,O01299,B0141,1,13000,13000
I003313,O01299,B0062,1,26000,26000
I003314,O01300,B0139,1,20000,20000
I003315,O01301,B0127,3,16000,48000
I003316,O01301,B0125,1,37000,37000
I003317,O01302,B0200,1,44000,44000
I003318,O01302,B0088,2,43000,86000
I003319,O01302,B0109,1,11000,11000
I003320,O01303,B0110,3,15000,45000
I003321,O01303,B0018,3,25000,75000
I003322,O01303,B0090,1,33000,33000
I003323,O01303,B0076,2,9000,18000
I003324,O01304,B0105,3,34000,102000
I003325,O01305,B0166,1,43000,43000
I003326,O01305,B0069,1,25000,25000
I003327,O01306,B0063,2,28000,56000
I003328,O01306,B0133,1,9000,9000
I003329,O01306,B0153,2,20000,40000
I003330,O01307,B0062,2,26000,52000
I003331,O01307,B0118,3,26000,78000
I003332,O01307,B0125,1,37000,37000
I003333,O01307,B0104,1,40000,40000
I003334,O01308,B0009,1,24000,24000
I003335,O01308,B0157,1,37000,37000
I003336,O01308,B0131,2,16000,32000
I003337,O01309,B0114,2,36000,72000
I003338,O01309,B0149,3,44000,132000
I003339,O01310,B0183,1,22000,22000
I003340,O01311,B0077,3,14000,42000
I003341,O01311,B0114,1,36000,36000
I003342,O01311,B0140,3,28000,84000
I003343,O01311,B0031,1,15000,15000
I003344,O01312,B0136,1,41000,41000
I003345,O01312,B0024,1,36000,36000
I003346,O01312,B0134,3,29000,87000
I003347,O01312,B0023,2,14000,28000
I003348,O01313,B0026,2,18000,36000
I003349,O01313,B0092,2,18000,36000
I003350,O01313,B0183,1,22000,22000
I003351,O01314,B0125,3,37000,111000
I003352,O01314,B0173,1,31000,31000
I003353,O01314,B0161,1,30000,30000
I003354,O01315,B0044,3,10000,30000
I003355,O01315,B0011,1,9000,9000
I003356,O01315,B0082,1,23000,23000
I003357,O01316,B0199,2,33000,66000
I003358,O01316,B0049,2,36000,72000
I003359,O01316,B0068,1,36000,36000
I003360,O01317,B0053,1,9000,9000
I003361,O01317,B0008,2,36000,72000
I003362,O01317,B0105,1,34000,34000
I003363,O01318,B0065,1,25000,25000
I003364,O01319,B0200,2,44000,88000
I003365,O01319,B0093,1,15000,15000
I003366,O01319,B0064,1,18000,18000
I003367,O01320,B0109,3,11000,33000
I003368,O01321,B0036,1,28000,28000
I003369,O01321,B0066,1,30000,30000
I003370,O01322,B0006,1,16000,16000
I003371,O01322,B0013,1,19000,19000
I003372,O01322,B0057,1,42000,42000
I003373,O01323,B0027,3,39000,117000
I003374,O01323,B0008,1,36000,36000
I003375,O01323,B0034,1,44000,44000
I003376,O01324,B0159,1,17000,17000
I003377,O01324,B0070,1,26000,26000
I003378,O01324,B0006,3,16000,48000
I003379,O01325,B0024,1,36000,36000
I003380,O01325,B0013,2,19000,38000
I003381,O01325,B0175,2,12000,24000
I003382,O01325,B0048,1,11000,11000
I003383,O01326,B0160,1,33000,33000
I003384,O01326,B0162,1,27000,27000
I003385,O01326,B0007,1,42000,42000
I003386,O01326,B0078,3,16000,48000
I003387,O01327,B0102,2,39000,78000
I003388,O01327,B0175,3,12000,36000
I003389,O01328,B0042,1,22000,22000
I003390,O01328,B0131,2,16000,32000
I003391,O01328,B0005,1,9000,9000
I003392,O01328,B0197,3,28000,84000
I003393,O01329,B0080,1,16000,16000
I003394,O01329,B0161,2,30000,60000
I003395,O01329,B0133,1,9000,9000
I003396,O01329,B0121,3,15000,45000
I003397,O01330,B0061,2,32000,64000
I003398,O01330,B0151,1,12000,12000
I003399,O01330,B0114,3,36000,108000
I003400,O01330,B0043,1,44000,44000
I003401,O01331,B0048,1,11000,11000
I003402,O01331,B0097,3,38000,114000
I003403,O01331,B0040,1,17000,17000
I003404,O01332,B0171,2,35000,70000
I003405,O01332,B0021,1,18000,18000
I003406,O01332,B0119,1,36000,36000
I003407,O01333,B0040,3,17000,51000
I003408,O01333,B0194,1,21000,21000
I003409,O01333,B0021,1,18000,18000
I003410,O01334,B0094,1,29000,29000
I003411,O01334,B0172,3,42000,126000
I003412,O01335,B0060,1,37000,37000
I003413,O01336,B0055,2,14000,28000
I003414,O01336,B0010,1,12000,12000
I003415,O01337,B0032,3,33000,99000
I003416,O01337,B0012,1,44000,44000
I003417,O01337,B0186,1,35000,35000
I003418,O01337,B0185,2,13000,26000
I003419,O01338,B0082,1,23000,23000
I003420,O01338,B0081,1,31000,31000
I003421,O01339,B0002,2,13000,26000
I003422,O01339,B0186,3,35000,105000
I003423,O01340,B0197,1,28000,28000
I003424,O01340,B0127,3,16000,48000
I003425,O01340,B0026,1,18000,18000
I003426,O01340,B0092,2,18000,36000
I003427,O01341,B0073,1,11000,11000
I003428,O01342,B0092,1,18000,18000
I003429,O01342,B0074,1,34000,34000
I003430,O01343,B0002,1,13000,13000
I003431,O01343,B0005,1,9000,9000
I003432,O01343,B0111,1,19000,19000
I003433,O01344,B0107,2,31000,62000
I003434,O01344,B0163,3,29000,87000
I003435,O01344,B0191,1,19000,19000
I003436,O01345,B0174,1,31000,31000
I003437,O01345,B0129,1,38000,38000
I003438,O01345,B0107,3,31000,93000
I003439,O01346,B0136,3,41000,123000
I003440,O01346,B0126,3,28000,84000
I003441,O01346,B0185,2,13000,26000
I003442,O01346,B0119,2,36000,72000
I003443,O01347,B0073,3,11000,33000
I003444,O01347,B0123,2,41000,82000
I003445,O01348,B0080,1,16000,16000
I003446,O01348,B0018,1,25000,25000
I003447,O01349,B0196,3,19000,57000
I003448,O01349,B0011,1,9000,9000
I003449,O01349,B0048,3,11000,33000
I003450,O01350,B0115,1,9000,9000
I003451,O01350,B0025,1,41000,41000
I003452,O01351,B0067,3,35000,105000
I003453,O01351,B0077,1,14000,14000
I003454,O01351,B0057,1,42000,42000
I003455,O01352,B0015,1,23000,23000
I003456,O01353,B0099,3,18000,54000
I003457,O01353,B0071,1,42000,42000
I003458,O01353,B0083,1,20000,20000
I003459,O01354,B0075,1,18000,18000
I003460,O01354,B0146,1,24000,24000
I003461,O01355,B0143,1,24000,24000
I003462,O01355,B0181,1,30000,30000
I003463,O01355,B0128,2,30000,60000
I003464,O01355,B0031,1,15000,15000
I003465,O01356,B0176,1,38000,38000
I003466,O01356,B0018,2,25000,50000
I003467,O01356,B0142,2,43000,86000
I003468,O01357,B0015,3,23000,69000
I003469,O01358,B0178,1,11000,11000
I003470,O01358,B0001,1,13000,13000
I003471,O01358,B0153,1,20000,20000
I003472,O01358,B0078,3,16000,48000
I003473,O01359,B0133,1,9000,9000
I003474,O01360,B0065,1,25000,25000
I003475,O01360,B0063,3,28000,84000
I003476,O01360,B0011,1,9000,9000
I003477,O01360,B0064,1,18000,18000
I003478,O01361,B0002,1,13000,13000
I003479,O01362,B0187,1,36000,36000
I003480,O01363,B0067,1,35000,35000
I003481,O01363,B0026,1,18000,18000
I003482,O01363,B0161,1,30000,30000
I003483,O01363,B0059,1,20000,20000
I003484,O01364,B0074,1,34000,34000
I003485,O01364,B0195,3,14000,42000
I003486,O01364,B0072,1,29000,29000
I003487,O01364,B0060,1,37000,37000
I003488,O01365,B0089,1,44000,44000
I003489,O01365,B0039,2,30000,60000
